Nepali_Year,Nepali_Month,Nepali_Month_Num,Nepali_Day,Nepali_Date,English_Year,English_Month,English_Day,English_Date,Fine_Gold_9999_Tola,Standard_Gold_9950_Tola,Silver_Tola,Fine_Gold_9999_10grm,Standard_Gold_9950_10grm,Silver_10grm,Tola_Actual_Ratio_9999_9950,Tola_9950_Calculated,Tola_Margin,Gram_Actual_Ratio_9999_9950,Gram_9950_Calculated,Gram_Margin,Gold_Silver_Ratio_Tola,Gold_Silver_Ratio_Gram,Discount_Pct_9999_9950_Tola,Discount_Pct_9999_9950_Gram,Tola_Fine_Change_Amount,Tola_Fine_Change_Percent,Missing_Standard_Tola,Missing_Standard_Gram,Data_Quality_Score
2075,Shrawan,4,20,2075-04-20,2018,8,5,2018-08-05,56000,55700,735,48010,47755,630,1.00539,55699.78,300.0,1.00534,47754.99,255.0,76.19,76.21,0.5357,0.5311,0.0,0.0,0,0,5
2075,Shrawan,4,21,2075-04-21,2018,8,6,2018-08-06,56100,55800,735,48095,47840,630,1.00538,55799.8,300.0,1.00533,47840.01,255.0,76.33,76.34,0.5348,0.5302,100.0,0.1786,0,0,5
2075,Shrawan,4,22,2075-04-22,2018,8,7,2018-08-07,56100,55800,735,48095,47840,630,1.00538,55799.8,300.0,1.00533,47840.01,255.0,76.33,76.34,0.5348,0.5302,0.0,0.0,0,0,5
2075,Shrawan,4,23,2075-04-23,2018,8,8,2018-08-08,56100,55800,735,48095,47840,630,1.00538,55799.8,300.0,1.00533,47840.01,255.0,76.33,76.34,0.5348,0.5302,0.0,0.0,0,0,5
2075,Shrawan,4,24,2075-04-24,2018,8,9,2018-08-09,56100,55800,735,48095,47840,630,1.00538,55799.8,300.0,1.00533,47840.01,255.0,76.33,76.34,0.5348,0.5302,0.0,0.0,0,0,5
2075,Shrawan,4,25,2075-04-25,2018,8,10,2018-08-10,56200,55900,735,48185,47930,630,1.00537,55899.82,300.0,1.00532,47930.01,255.0,76.46,76.48,0.5338,0.5292,100.0,0.1783,0,0,5
2075,Shrawan,4,27,2075-04-27,2018,8,12,2018-08-12,56200,55900,735,48185,47930,630,1.00537,55899.82,300.0,1.00532,47930.01,255.0,76.46,76.48,0.5338,0.5292,0.0,0.0,0,0,5
2075,Shrawan,4,28,2075-04-28,2018,8,13,2018-08-13,56400,56100,740,48355,48100,634.50,1.00535,56099.87,300.0,1.0053,48100.07,255.0,76.22,76.21,0.5319,0.5273,200.0,0.3559,0,0,5
2075,Shrawan,4,29,2075-04-29,2018,8,14,2018-08-14,56100,55800,735,48095,47840,630,1.00538,55799.8,300.0,1.00533,47840.01,255.0,76.33,76.34,0.5348,0.5302,-300.0,-0.5319,0,0,5
2075,Shrawan,4,30,2075-04-30,2018,8,15,2018-08-15,56000,55700,730,48010,47755,626,1.00539,55699.78,300.0,1.00534,47754.99,255.0,76.71,76.69,0.5357,0.5311,-100.0,-0.1783,0,0,5
2075,Shrawan,4,31,2075-04-31,2018,8,16,2018-08-16,55600,55300,715,47670,47415,613,1.00542,55300.27,300.0,1.00538,47414.91,255.0,77.76,77.77,0.5396,0.5349,-400.0,-0.7143,0,0,5
2075,Bhadra,5,1,2075-05-1,2018,8,17,2018-08-17,55600,55300,720,47670,47415,617.50,1.00542,55300.27,300.0,1.00538,47414.91,255.0,77.22,77.2,0.5396,0.5349,0.0,0.0,0,0,5
2075,Bhadra,5,3,2075-05-3,2018,8,19,2018-08-19,55800,55500,725,47840,47585,621.50,1.00541,55499.75,300.0,1.00536,47584.94,255.0,76.97,76.98,0.5376,0.533,200.0,0.3597,0,0,5
2075,Bhadra,5,4,2075-05-4,2018,8,20,2018-08-20,55800,55500,725,47840,47585,621.50,1.00541,55499.75,300.0,1.00536,47584.94,255.0,76.97,76.98,0.5376,0.533,0.0,0.0,0,0,5
2075,Bhadra,5,5,2075-05-5,2018,8,21,2018-08-21,55800,55500,720,47840,47585,617.50,1.00541,55499.75,300.0,1.00536,47584.94,255.0,77.5,77.47,0.5376,0.533,0.0,0.0,0,0,5
2075,Bhadra,5,6,2075-05-6,2018,8,22,2018-08-22,56100,55800,720,48095,47840,617.50,1.00538,55799.8,300.0,1.00533,47840.01,255.0,77.92,77.89,0.5348,0.5302,300.0,0.5376,0,0,5
2075,Bhadra,5,7,2075-05-7,2018,8,23,2018-08-23,56000,55700,715,48010,47755,613,1.00539,55699.78,300.0,1.00534,47754.99,255.0,78.32,78.32,0.5357,0.5311,-100.0,-0.1783,0,0,5
2075,Bhadra,5,8,2075-05-8,2018,8,24,2018-08-24,56000,55700,715,48010,47755,613,1.00539,55699.78,300.0,1.00534,47754.99,255.0,78.32,78.32,0.5357,0.5311,0.0,0.0,0,0,5
2075,Bhadra,5,10,2075-05-10,2018,8,26,2018-08-26,56600,56300,720,48525,48270,617.50,1.00533,56299.92,300.0,1.00528,48270.13,255.0,78.61,78.58,0.53,0.5255,600.0,1.0714,0,0,5
2075,Bhadra,5,11,2075-05-11,2018,8,27,2018-08-27,56600,56300,720,48525,48270,617.50,1.00533,56299.92,300.0,1.00528,48270.13,255.0,78.61,78.58,0.53,0.5255,0.0,0.0,0,0,5
2075,Bhadra,5,12,2075-05-12,2018,8,28,2018-08-28,56800,56500,725,48695,48440,621.50,1.00531,56499.99,300.0,1.00526,48440.2,255.0,78.34,78.35,0.5282,0.5237,200.0,0.3534,0,0,5
2075,Bhadra,5,13,2075-05-13,2018,8,29,2018-08-29,56800,56500,725,48695,48440,621.50,1.00531,56499.99,300.0,1.00526,48440.2,255.0,78.34,78.35,0.5282,0.5237,0.0,0.0,0,0,5
2075,Bhadra,5,14,2075-05-14,2018,8,30,2018-08-30,57000,56700,725,48870,48615,621.50,1.00529,56700.06,300.0,1.00525,48614.77,255.0,78.62,78.63,0.5263,0.5218,200.0,0.3521,0,0,5
2075,Bhadra,5,15,2075-05-15,2018,8,31,2018-08-31,57300,57000,725,49125,48870,621.50,1.00526,57000.18,300.0,1.00522,48869.9,255.0,79.03,79.04,0.5236,0.5191,300.0,0.5263,0,0,5
2075,Bhadra,5,17,2075-05-17,2018,9,2,2018-09-02,57300,57000,725,49125,48870,621.50,1.00526,57000.18,300.0,1.00522,48869.9,255.0,79.03,79.04,0.5236,0.5191,0.0,0.0,0,0,5
2075,Bhadra,5,18,2075-05-18,2018,9,3,2018-09-03,57000,56700,720,48870,48615,617.50,1.00529,56700.06,300.0,1.00525,48614.77,255.0,79.17,79.14,0.5263,0.5218,-300.0,-0.5236,0,0,5
2075,Bhadra,5,19,2075-05-19,2018,9,4,2018-09-04,57200,56900,720,49040,48785,617.50,1.00527,56900.14,300.0,1.00523,48784.86,255.0,79.44,79.42,0.5245,0.52,200.0,0.3509,0,0,5
2075,Bhadra,5,20,2075-05-20,2018,9,5,2018-09-05,57200,56900,710,49040,48785,609,1.00527,56900.14,300.0,1.00523,48784.86,255.0,80.56,80.53,0.5245,0.52,0.0,0.0,0,0,5
2075,Bhadra,5,21,2075-05-21,2018,9,6,2018-09-06,57600,57300,715,49385,49130,613,1.00524,57299.75,300.0,1.00519,49130.02,255.0,80.56,80.56,0.5208,0.5164,400.0,0.6993,0,0,5
2075,Bhadra,5,22,2075-05-22,2018,9,7,2018-09-07,57800,57500,710,49555,49300,609,1.00522,57499.85,300.0,1.00517,49300.12,255.0,81.41,81.37,0.519,0.5146,200.0,0.3472,0,0,5
2075,Bhadra,5,24,2075-05-24,2018,9,9,2018-09-09,57800,57500,710,49555,49300,609,1.00522,57499.85,300.0,1.00517,49300.12,255.0,81.41,81.37,0.519,0.5146,0.0,0.0,0,0,5
2075,Bhadra,5,25,2075-05-25,2018,9,10,2018-09-10,57800,57500,710,49555,49300,609,1.00522,57499.85,300.0,1.00517,49300.12,255.0,81.41,81.37,0.519,0.5146,0.0,0.0,0,0,5
2075,Bhadra,5,26,2075-05-26,2018,9,11,2018-09-11,57900,57600,715,49640,49385,613,1.00521,57599.9,300.0,1.00516,49385.17,255.0,80.98,80.98,0.5181,0.5137,100.0,0.173,0,0,5
2075,Bhadra,5,27,2075-05-27,2018,9,12,2018-09-12,58200,57900,715,49900,49645,613,1.00518,57900.08,300.0,1.00514,49644.83,255.0,81.4,81.4,0.5155,0.511,300.0,0.5181,0,0,5
2075,Bhadra,5,28,2075-05-28,2018,9,13,2018-09-13,58200,57900,720,49900,49645,617.50,1.00518,57900.08,300.0,1.00514,49644.83,255.0,80.83,80.81,0.5155,0.511,0.0,0.0,0,0,5
2075,Bhadra,5,29,2075-05-29,2018,9,14,2018-09-14,58000,57700,715,49725,49470,613,1.0052,57699.96,300.0,1.00515,49470.23,255.0,81.12,81.12,0.5172,0.5128,-200.0,-0.3436,0,0,5
2075,Bhadra,5,31,2075-05-31,2018,9,16,2018-09-16,57600,57300,710,49385,49130,609,1.00524,57299.75,300.0,1.00519,49130.02,255.0,81.13,81.09,0.5208,0.5164,-400.0,-0.6897,0,0,5
2075,Ashoj,6,1,2075-06-1,2018,9,17,2018-09-17,58000,57700,715,49725,49470,613,1.0052,57699.96,300.0,1.00515,49470.23,255.0,81.12,81.12,0.5172,0.5128,400.0,0.6944,0,0,5
2075,Ashoj,6,2,2075-06-2,2018,9,18,2018-09-18,58000,57700,715,49725,49470,613,1.0052,57699.96,300.0,1.00515,49470.23,255.0,81.12,81.12,0.5172,0.5128,0.0,0.0,0,0,5
2075,Ashoj,6,3,2075-06-3,2018,9,19,2018-09-19,58400,58100,720,50070,49815,617.50,1.00516,58100.2,300.0,1.00512,49814.95,255.0,81.11,81.09,0.5137,0.5093,400.0,0.6897,0,0,5
2075,Ashoj,6,4,2075-06-4,2018,9,20,2018-09-20,58400,58100,725,50070,49815,621.50,1.00516,58100.2,300.0,1.00512,49814.95,255.0,80.55,80.56,0.5137,0.5093,0.0,0.0,0,0,5
2075,Ashoj,6,5,2075-06-5,2018,9,21,2018-09-21,58100,57800,720,49810,49555,617.50,1.00519,57800.02,300.0,1.00515,49554.79,255.0,80.69,80.66,0.5164,0.5119,-300.0,-0.5137,0,0,5
2075,Ashoj,6,7,2075-06-7,2018,9,23,2018-09-23,58100,57800,720,49810,49555,617.50,1.00519,57800.02,300.0,1.00515,49554.79,255.0,80.69,80.66,0.5164,0.5119,0.0,0.0,0,0,5
2075,Ashoj,6,8,2075-06-8,2018,9,24,2018-09-24,58100,57800,720,49810,49555,617.50,1.00519,57800.02,300.0,1.00515,49554.79,255.0,80.69,80.66,0.5164,0.5119,0.0,0.0,0,0,5
2075,Ashoj,6,9,2075-06-9,2018,9,25,2018-09-25,58400,58100,725,50070,49815,621.50,1.00516,58100.2,300.0,1.00512,49814.95,255.0,80.55,80.56,0.5137,0.5093,300.0,0.5164,0,0,5
2075,Ashoj,6,10,2075-06-10,2018,9,26,2018-09-26,58400,58100,730,50070,49815,626,1.00516,58100.2,300.0,1.00512,49814.95,255.0,80.0,79.98,0.5137,0.5093,0.0,0.0,0,0,5
2075,Ashoj,6,11,2075-06-11,2018,9,27,2018-09-27,58100,57800,730,49810,49555,626,1.00519,57800.02,300.0,1.00515,49554.79,255.0,79.59,79.57,0.5164,0.5119,-300.0,-0.5137,0,0,5
2075,Ashoj,6,12,2075-06-12,2018,9,28,2018-09-28,57700,57400,725,49470,49215,621.50,1.00523,57399.8,300.0,1.00518,49215.07,255.0,79.59,79.6,0.5199,0.5155,-400.0,-0.6885,0,0,5
2075,Ashoj,6,14,2075-06-14,2018,9,30,2018-09-30,57800,57500,735,49555,49300,630,1.00522,57499.85,300.0,1.00517,49300.12,255.0,78.64,78.66,0.519,0.5146,100.0,0.1733,0,0,5
2075,Ashoj,6,15,2075-06-15,2018,10,1,2018-10-01,57800,57500,735,49555,49300,630,1.00522,57499.85,300.0,1.00517,49300.12,255.0,78.64,78.66,0.519,0.5146,0.0,0.0,0,0,5
2075,Ashoj,6,16,2075-06-16,2018,10,2,2018-10-02,58100,57800,735,49810,49555,630,1.00519,57800.02,300.0,1.00515,49554.79,255.0,79.05,79.06,0.5164,0.5119,300.0,0.519,0,0,5
2075,Ashoj,6,17,2075-06-17,2018,10,3,2018-10-03,59000,58700,750,50585,50330,643,1.00511,58700.04,300.0,1.00507,50329.83,255.0,78.67,78.67,0.5085,0.5041,900.0,1.5491,0,0,5
2075,Ashoj,6,18,2075-06-18,2018,10,4,2018-10-04,58900,58600,745,50500,50245,639,1.00512,58599.97,300.0,1.00508,50244.76,255.0,79.06,79.03,0.5093,0.505,-100.0,-0.1695,0,0,5
2075,Ashoj,6,19,2075-06-19,2018,10,5,2018-10-05,58900,58600,745,50500,50245,639,1.00512,58599.97,300.0,1.00508,50244.76,255.0,79.06,79.03,0.5093,0.505,0.0,0.0,0,0,5
2075,Ashoj,6,21,2075-06-21,2018,10,7,2018-10-07,59200,58900,750,50755,50500,643,1.00509,58900.2,300.0,1.00505,50499.98,255.0,78.93,78.93,0.5068,0.5024,300.0,0.5093,0,0,5
2075,Ashoj,6,22,2075-06-22,2018,10,8,2018-10-08,59000,58700,740,50585,50330,634.50,1.00511,58700.04,300.0,1.00507,50329.83,255.0,79.73,79.72,0.5085,0.5041,-200.0,-0.3378,0,0,5
2075,Ashoj,6,23,2075-06-23,2018,10,9,2018-10-09,58900,58600,740,50500,50245,634.50,1.00512,58599.97,300.0,1.00508,50244.76,255.0,79.59,79.59,0.5093,0.505,-100.0,-0.1695,0,0,5
2075,Ashoj,6,24,2075-06-24,2018,10,10,2018-10-10,59000,58700,740,50585,50330,634.50,1.00511,58700.04,300.0,1.00507,50329.83,255.0,79.73,79.72,0.5085,0.5041,100.0,0.1698,0,0,5
2075,Ashoj,6,25,2075-06-25,2018,10,11,2018-10-11,59300,59000,740,50840,50585,634.50,1.00508,59000.28,300.0,1.00504,50585.05,255.0,80.14,80.13,0.5059,0.5016,300.0,0.5085,0,0,5
2075,Ashoj,6,26,2075-06-26,2018,10,12,2018-10-12,60000,59700,745,51440,51185,639,1.00503,59699.71,300.0,1.00498,51185.1,255.0,80.54,80.5,0.5,0.4957,700.0,1.1804,0,0,5
2075,Ashoj,6,28,2075-06-28,2018,10,14,2018-10-14,59800,59500,745,51270,51015,639,1.00504,59500.12,300.0,1.005,51014.93,255.0,80.27,80.23,0.5017,0.4974,-200.0,-0.3333,0,0,5
2075,Ashoj,6,29,2075-06-29,2018,10,15,2018-10-15,60000,59700,750,51440,51185,643,1.00503,59699.71,300.0,1.00498,51185.1,255.0,80.0,80.0,0.5,0.4957,200.0,0.3344,0,0,5
2075,Kartik,7,5,2075-07-5,2018,10,22,2018-10-22,60000,59700,745,51440,51185,639,1.00503,59699.71,300.0,1.00498,51185.1,255.0,80.54,80.5,0.5,0.4957,0.0,0.0,0,0,5
2075,Kartik,7,6,2075-07-6,2018,10,23,2018-10-23,60000,59700,745,51440,51185,639,1.00503,59699.71,300.0,1.00498,51185.1,255.0,80.54,80.5,0.5,0.4957,0.0,0.0,0,0,5
2075,Kartik,7,7,2075-07-7,2018,10,24,2018-10-24,60100,59800,750,51525,51270,643,1.00502,59799.8,300.0,1.00497,51270.19,255.0,80.13,80.13,0.4992,0.4949,100.0,0.1667,0,0,5
2075,Kartik,7,8,2075-07-8,2018,10,25,2018-10-25,60400,60100,750,51785,51530,643,1.00499,60100.1,300.0,1.00495,51529.93,255.0,80.53,80.54,0.4967,0.4924,300.0,0.4992,0,0,5
2075,Kartik,7,9,2075-07-9,2018,10,26,2018-10-26,60200,59900,745,51610,51355,639,1.00501,59899.9,300.0,1.00497,51354.77,255.0,80.81,80.77,0.4983,0.4941,-200.0,-0.3311,0,0,5
2075,Kartik,7,11,2075-07-11,2018,10,28,2018-10-28,60200,59900,745,51610,51355,639,1.00501,59899.9,300.0,1.00497,51354.77,255.0,80.81,80.77,0.4983,0.4941,0.0,0.0,0,0,5
2075,Kartik,7,12,2075-07-12,2018,10,29,2018-10-29,60300,60000,745,51700,51445,639,1.005,60000.0,300.0,1.00496,51444.83,255.0,80.94,80.91,0.4975,0.4932,100.0,0.1661,0,0,5
2075,Kartik,7,13,2075-07-13,2018,10,30,2018-10-30,60200,59900,740,51610,51355,634.50,1.00501,59899.9,300.0,1.00497,51354.77,255.0,81.35,81.34,0.4983,0.4941,-100.0,-0.1658,0,0,5
2075,Kartik,7,14,2075-07-14,2018,10,31,2018-10-31,60000,59700,740,51440,51185,634.50,1.00503,59699.71,300.0,1.00498,51185.1,255.0,81.08,81.07,0.5,0.4957,-200.0,-0.3322,0,0,5
2075,Kartik,7,15,2075-07-15,2018,11,1,2018-11-01,59900,59600,735,51355,51100,630,1.00503,59600.21,300.0,1.00499,51100.01,255.0,81.5,81.52,0.5008,0.4965,-100.0,-0.1667,0,0,5
2075,Kartik,7,16,2075-07-16,2018,11,2,2018-11-02,60000,59700,745,51440,51185,639,1.00503,59699.71,300.0,1.00498,51185.1,255.0,80.54,80.5,0.5,0.4957,100.0,0.1669,0,0,5
2075,Kartik,7,18,2075-07-18,2018,11,4,2018-11-04,60000,59700,745,51440,51185,639,1.00503,59699.71,300.0,1.00498,51185.1,255.0,80.54,80.5,0.5,0.4957,0.0,0.0,0,0,5
2075,Kartik,7,19,2075-07-19,2018,11,5,2018-11-05,60000,59700,745,51440,51185,639,1.00503,59699.71,300.0,1.00498,51185.1,255.0,80.54,80.5,0.5,0.4957,0.0,0.0,0,0,5
2075,Kartik,7,20,2075-07-20,2018,11,6,2018-11-06,60000,59700,745,51440,51185,639,1.00503,59699.71,300.0,1.00498,51185.1,255.0,80.54,80.5,0.5,0.4957,0.0,0.0,0,0,5
2075,Kartik,7,25,2075-07-25,2018,11,11,2018-11-11,59000,58700,730,50585,50330,626,1.00511,58700.04,300.0,1.00507,50329.83,255.0,80.82,80.81,0.5085,0.5041,-1000.0,-1.6667,0,0,5
2075,Kartik,7,26,2075-07-26,2018,11,12,2018-11-12,58900,58600,725,50500,50245,621.50,1.00512,58599.97,300.0,1.00508,50244.76,255.0,81.24,81.26,0.5093,0.505,-100.0,-0.1695,0,0,5
2075,Kartik,7,27,2075-07-27,2018,11,13,2018-11-13,58500,58200,720,50155,49900,617.50,1.00515,58200.27,300.0,1.00511,49900.01,255.0,81.25,81.22,0.5128,0.5084,-400.0,-0.6791,0,0,5
2075,Kartik,7,28,2075-07-28,2018,11,14,2018-11-14,58200,57900,715,49900,49645,613,1.00518,57900.08,300.0,1.00514,49644.83,255.0,81.4,81.4,0.5155,0.511,-300.0,-0.5128,0,0,5
2075,Kartik,7,29,2075-07-29,2018,11,15,2018-11-15,58400,58100,715,50070,49815,613,1.00516,58100.2,300.0,1.00512,49814.95,255.0,81.68,81.68,0.5137,0.5093,200.0,0.3436,0,0,5
2075,Kartik,7,30,2075-07-30,2018,11,16,2018-11-16,58400,58100,715,50070,49815,613,1.00516,58100.2,300.0,1.00512,49814.95,255.0,81.68,81.68,0.5137,0.5093,0.0,0.0,0,0,5
2075,Mansir,8,2,2075-08-2,2018,11,18,2018-11-18,58700,58400,725,50325,50070,621.50,1.00514,58399.82,300.0,1.00509,50070.14,255.0,80.97,80.97,0.5111,0.5067,300.0,0.5137,0,0,5
2075,Mansir,8,3,2075-08-3,2018,11,19,2018-11-19,58700,58400,725,50325,50070,621.50,1.00514,58399.82,300.0,1.00509,50070.14,255.0,80.97,80.97,0.5111,0.5067,0.0,0.0,0,0,5
2075,Mansir,8,4,2075-08-4,2018,11,20,2018-11-20,58300,58000,715,49985,49730,613,1.00517,58000.14,300.0,1.00513,49729.89,255.0,81.54,81.54,0.5146,0.5102,-400.0,-0.6814,0,0,5
2075,Mansir,8,5,2075-08-5,2018,11,21,2018-11-21,58300,58000,715,49985,49730,613,1.00517,58000.14,300.0,1.00513,49729.89,255.0,81.54,81.54,0.5146,0.5102,0.0,0.0,0,0,5
2075,Mansir,8,6,2075-08-6,2018,11,22,2018-11-22,58400,58100,720,50070,49815,617.50,1.00516,58100.2,300.0,1.00512,49814.95,255.0,81.11,81.09,0.5137,0.5093,100.0,0.1715,0,0,5
2075,Mansir,8,7,2075-08-7,2018,11,23,2018-11-23,58100,57800,715,49810,49555,613,1.00519,57800.02,300.0,1.00515,49554.79,255.0,81.26,81.26,0.5164,0.5119,-300.0,-0.5137,0,0,5
2075,Mansir,8,9,2075-08-9,2018,11,25,2018-11-25,58000,57700,710,49725,49470,609,1.0052,57699.96,300.0,1.00515,49470.23,255.0,81.69,81.65,0.5172,0.5128,-100.0,-0.1721,0,0,5
2075,Mansir,8,10,2075-08-10,2018,11,26,2018-11-26,57700,57400,705,49470,49215,604.50,1.00523,57399.8,300.0,1.00518,49215.07,255.0,81.84,81.84,0.5199,0.5155,-300.0,-0.5172,0,0,5
2075,Mansir,8,11,2075-08-11,2018,11,27,2018-11-27,58000,57700,705,49725,49470,604.50,1.0052,57699.96,300.0,1.00515,49470.23,255.0,82.27,82.26,0.5172,0.5128,300.0,0.5199,0,0,5
2075,Mansir,8,12,2075-08-12,2018,11,28,2018-11-28,57600,57300,700,49385,49130,600,1.00524,57299.75,300.0,1.00519,49130.02,255.0,82.29,82.31,0.5208,0.5164,-400.0,-0.6897,0,0,5
2075,Mansir,8,13,2075-08-13,2018,11,29,2018-11-29,57500,57200,705,49295,49040,604.50,1.00524,57200.27,300.0,1.0052,49039.99,255.0,81.56,81.55,0.5217,0.5173,-100.0,-0.1736,0,0,5
2075,Mansir,8,14,2075-08-14,2018,11,30,2018-11-30,57200,56900,700,49040,48785,600,1.00527,56900.14,300.0,1.00523,48784.86,255.0,81.71,81.73,0.5245,0.52,-300.0,-0.5217,0,0,5
2075,Mansir,8,16,2075-08-16,2018,12,2,2018-12-02,57200,56900,700,49040,48785,600,1.00527,56900.14,300.0,1.00523,48784.86,255.0,81.71,81.73,0.5245,0.52,0.0,0.0,0,0,5
2075,Mansir,8,17,2075-08-17,2018,12,3,2018-12-03,57400,57100,700,49210,48955,600,1.00525,57100.22,300.0,1.00521,48954.94,255.0,82.0,82.02,0.5226,0.5182,200.0,0.3497,0,0,5
2075,Mansir,8,18,2075-08-18,2018,12,4,2018-12-04,58300,58000,710,49985,49730,609,1.00517,58000.14,300.0,1.00513,49729.89,255.0,82.11,82.08,0.5146,0.5102,900.0,1.5679,0,0,5
2075,Mansir,8,19,2075-08-19,2018,12,5,2018-12-05,58400,58100,715,50070,49815,613,1.00516,58100.2,300.0,1.00512,49814.95,255.0,81.68,81.68,0.5137,0.5093,100.0,0.1715,0,0,5
2075,Mansir,8,20,2075-08-20,2018,12,6,2018-12-06,58700,58400,715,50325,50070,613,1.00514,58399.82,300.0,1.00509,50070.14,255.0,82.1,82.1,0.5111,0.5067,300.0,0.5137,0,0,5
2075,Mansir,8,21,2075-08-21,2018,12,7,2018-12-07,58500,58200,715,50155,49900,613,1.00515,58200.27,300.0,1.00511,49900.01,255.0,81.82,81.82,0.5128,0.5084,-200.0,-0.3407,0,0,5
2075,Mansir,8,23,2075-08-23,2018,12,9,2018-12-09,59000,58700,720,50585,50330,617.50,1.00511,58700.04,300.0,1.00507,50329.83,255.0,81.94,81.92,0.5085,0.5041,500.0,0.8547,0,0,5
2075,Mansir,8,24,2075-08-24,2018,12,10,2018-12-10,59400,59100,725,50925,50670,621.50,1.00508,59099.77,300.0,1.00503,50670.13,255.0,81.93,81.94,0.5051,0.5007,400.0,0.678,0,0,5
2075,Mansir,8,25,2075-08-25,2018,12,11,2018-12-11,60000,59700,730,51440,51185,626,1.00503,59699.71,300.0,1.00498,51185.1,255.0,82.19,82.17,0.5,0.4957,600.0,1.0101,0,0,5
2075,Mansir,8,26,2075-08-26,2018,12,12,2018-12-12,59800,59500,730,51270,51015,626,1.00504,59500.12,300.0,1.005,51014.93,255.0,81.92,81.9,0.5017,0.4974,-200.0,-0.3333,0,0,5
2075,Mansir,8,27,2075-08-27,2018,12,13,2018-12-13,59500,59200,735,51010,50755,630,1.00507,59199.86,300.0,1.00502,50755.21,255.0,80.95,80.97,0.5042,0.4999,-300.0,-0.5017,0,0,5
2075,Mansir,8,28,2075-08-28,2018,12,14,2018-12-14,59500,59200,735,51010,50755,630,1.00507,59199.86,300.0,1.00502,50755.21,255.0,80.95,80.97,0.5042,0.4999,0.0,0.0,0,0,5
2075,Poush,9,1,2075-09-1,2018,12,16,2018-12-16,59500,59200,730,51010,50755,626,1.00507,59199.86,300.0,1.00502,50755.21,255.0,81.51,81.49,0.5042,0.4999,0.0,0.0,0,0,5
2075,Poush,9,2,2075-09-2,2018,12,17,2018-12-17,59300,59000,725,50840,50585,621.50,1.00508,59000.28,300.0,1.00504,50585.05,255.0,81.79,81.8,0.5059,0.5016,-200.0,-0.3361,0,0,5
2075,Poush,9,3,2075-09-3,2018,12,18,2018-12-18,59400,59100,730.,50925,50670,626.00,1.00508,59099.77,300.0,1.00503,50670.13,255.0,81.37,81.35,0.5051,0.5007,100.0,0.1686,0,0,5
2075,Poush,9,4,2075-09-4,2018,12,19,2018-12-19,58800,58500,725,50410,50155,621.50,1.00513,58499.9,300.0,1.00508,50155.21,255.0,81.1,81.11,0.5102,0.5059,-600.0,-1.0101,0,0,5
2075,Poush,9,5,2075-09-5,2018,12,20,2018-12-20,58800,58500,720,50410,50155,617.50,1.00513,58499.9,300.0,1.00508,50155.21,255.0,81.67,81.64,0.5102,0.5059,0.0,0.0,0,0,5
2075,Poush,9,6,2075-09-6,2018,12,21,2018-12-21,58800,58500,720,50410,50155,617.50,1.00513,58499.9,300.0,1.00508,50155.21,255.0,81.67,81.64,0.5102,0.5059,0.0,0.0,0,0,5
2075,Poush,9,8,2075-09-8,2018,12,23,2018-12-23,58800,58500,720,50410,50155,617.50,1.00513,58499.9,300.0,1.00508,50155.21,255.0,81.67,81.64,0.5102,0.5059,0.0,0.0,0,0,5
2075,Poush,9,9,2075-09-9,2018,12,24,2018-12-24,59200,58900,720,50755,50500,617.50,1.00509,58900.2,300.0,1.00505,50499.98,255.0,82.22,82.19,0.5068,0.5024,400.0,0.6803,0,0,5
2075,Poush,9,10,2075-09-10,2018,12,25,2018-12-25,59400,59100,720,50925,50670,617.50,1.00508,59099.77,300.0,1.00503,50670.13,255.0,82.5,82.47,0.5051,0.5007,200.0,0.3378,0,0,5
2075,Poush,9,11,2075-09-11,2018,12,26,2018-12-26,59400,59100,725,50925,50670,621.50,1.00508,59099.77,300.0,1.00503,50670.13,255.0,81.93,81.94,0.5051,0.5007,0.0,0.0,0,0,5
2075,Poush,9,12,2075-09-12,2018,12,27,2018-12-27,59500,59200,735,51010,50755,630,1.00507,59199.86,300.0,1.00502,50755.21,255.0,80.95,80.97,0.5042,0.4999,100.0,0.1684,0,0,5
2075,Poush,9,13,2075-09-13,2018,12,28,2018-12-28,59700,59400,745,51185,50930,639,1.00505,59400.03,300.0,1.00501,50929.84,255.0,80.13,80.1,0.5025,0.4982,200.0,0.3361,0,0,5
2075,Poush,9,15,2075-09-15,2018,12,30,2018-12-30,59700,59400,745,51185,50930,639,1.00505,59400.03,300.0,1.00501,50929.84,255.0,80.13,80.1,0.5025,0.4982,0.0,0.0,0,0,5
2075,Poush,9,16,2075-09-16,2018,12,31,2018-12-31,59700,59400,745,51185,50930,639,1.00505,59400.03,300.0,1.00501,50929.84,255.0,80.13,80.1,0.5025,0.4982,0.0,0.0,0,0,5
2075,Poush,9,17,2075-09-17,2019,1,1,2019-01-01,59700,59400,745,51185,50930,639,1.00505,59400.03,300.0,1.00501,50929.84,255.0,80.13,80.1,0.5025,0.4982,0.0,0.0,0,0,5
2075,Poush,9,18,2075-09-18,2019,1,2,2019-01-02,59600,59300,745,51100,50845,639,1.00506,59299.94,300.0,1.00502,50844.76,255.0,80.0,79.97,0.5034,0.499,-100.0,-0.1675,0,0,5
